customer_id,region,segment,signup_date,contract_length_months,tenure_days,support_tickets_last_year,satisfaction_score,avg_order_value,orders_last_year,discount_pct,late_payments_last_year,churned
CUST-01049,North America,SMB,2023-09-23,1,1011,3,6.1,76.57,4,0.193,1,1
CUST-01050,APAC,SMB,2021-07-28,1,1798,3,8.2,194.52,4,0.152,0,0
CUST-01051,APAC,SMB,2025-04-03,12,453,0,9.3,93.45,6,0.089,1,0
CUST-01052,Europe,SMB,2023-08-12,1,1053,8,9.2,172.17,6,0.105,2,0
CUST-01053,Latin America,Enterprise,2021-05-21,12,1866,5,8.9,153.22,8,0.178,1,0
CUST-01054,Latin America,Mid-Market,2025-04-06,24,450,3,8.8,200.22,6,0.094,0,0
CUST-01055,Europe,Mid-Market,2024-01-20,1,892,1,8.0,104.75,7,0.141,0,0
CUST-01056,Latin America,Enterprise,2023-04-06,36,1181,2,6.1,215.48,5,0.056,0,0
CUST-01057,North America,Enterprise,2024-03-16,12,836,2,9.7,135.04,8,0.01,0,0
CUST-01058,North America,SMB,2021-10-09,12,1725,2,7.6,210.14,4,0.023,0,0
CUST-01059,Europe,SMB,2025-08-08,36,326,1,5.5,173.82,3,0.077,0,1
CUST-01060,North America,SMB,2022-03-18,1,1565,4,7.0,140.76,7,0.125,1,0
CUST-01061,Latin America,SMB,2021-06-02,36,1854,2,5.5,136.99,6,0.056,1,0
CUST-01062,Latin America,Mid-Market,2025-07-29,36,336,1,7.4,108.36,6,0.199,1,0
CUST-01063,Europe,Mid-Market,2025-11-09,24,233,2,8.6,78.58,5,0.17,1,0
CUST-01064,Europe,SMB,2021-11-04,24,1699,2,5.0,143.71,6,0.01,1,0
CUST-01065,North America,SMB,2025-05-03,12,423,1,6.4,119.51,7,0.12,0,1
CUST-01066,North America,Mid-Market,2022-08-23,24,1407,5,5.6,224.81,10,0.074,0,0
CUST-01067,North America,Mid-Market,2023-02-15,1,1231,3,7.3,241.09,3,0.189,0,0
CUST-01068,North America,Enterprise,2021-02-09,1,1967,0,9.5,278.18,9,0.098,0,0
CUST-01069,North America,SMB,2025-06-09,12,386,2,5.2,162.06,4,0.059,1,0
CUST-01070,North America,SMB,2021-03-16,24,1932,2,8.3,180.04,6,0.053,2,0
CUST-01071,Latin America,Enterprise,2023-02-16,36,1230,3,6.9,134.46,10,0.014,0,0
CUST-01072,APAC,Mid-Market,2025-11-10,24,232,7,7.0,320.8,5,0.045,0,0
CUST-01073,APAC,SMB,2023-11-08,24,965,2,8.3,110.3,10,0.124,0,0
CUST-01074,APAC,SMB,2023-02-04,24,1242,1,4.5,121.85,6,0.005,0,1
CUST-01075,North America,SMB,2022-08-19,12,1411,2,9.0,168.58,3,0.162,1,0
CUST-01076,Europe,SMB,2021-02-08,1,1968,3,6.8,160.84,4,0.092,1,1
CUST-01077,North America,Mid-Market,2021-02-15,1,1961,4,6.2,240.43,7,0.02,0,0
CUST-01078,Latin America,Mid-Market,2023-10-17,1,987,1,6.8,121.71,7,0.144,0,0
CUST-01079,Europe,SMB,2023-07-17,12,1079,3,10.0,219.42,3,0.013,0,0
CUST-01080,North America,Mid-Market,2025-05-20,1,406,2,8.8,194.98,6,0.112,1,1
CUST-01081,APAC,SMB,2022-08-10,24,1420,2,7.2,81.1,7,0.134,1,1
CUST-01082,Europe,SMB,2025-04-23,12,433,5,8.8,238.09,9,0.105,0,0
CUST-01083,APAC,Enterprise,2022-05-30,1,1492,1,6.8,150.9,6,0.113,0,0
CUST-01084,Europe,SMB,2023-03-13,12,1205,5,9.0,117.44,7,0.093,0,0
CUST-01085,APAC,SMB,2024-06-17,1,743,2,4.3,234.77,7,0.166,0,1
CUST-01086,Europe,SMB,2025-02-17,36,498,1,8.8,137.22,10,0.198,0,0
CUST-01087,Latin America,Mid-Market,2023-06-04,24,1122,4,7.3,149.76,5,0.144,0,0
CUST-01088,Europe,Enterprise,2022-03-26,12,1557,2,8.6,100.09,2,0.038,1,0
CUST-01089,APAC,Mid-Market,2024-08-27,36,672,2,10.0,62.2,4,0.137,1,1
CUST-01090,Europe,SMB,2023-03-20,12,1198,0,9.9,120.17,3,0.101,1,0
CUST-01091,APAC,SMB,2024-07-02,36,728,1,7.9,160.01,7,0.105,0,0
CUST-01092,North America,Mid-Market,2022-12-01,12,1307,2,7.3,181.39,7,0.13,1,0
CUST-01093,APAC,SMB,2021-11-09,1,1694,2,7.0,270.19,8,0.058,0,0
CUST-01094,Europe,SMB,2021-10-14,36,1720,1,10.0,165.99,5,0.009,0,0
CUST-01095,Europe,SMB,2022-11-09,12,1329,0,9.0,225.59,7,0.065,0,0
CUST-01096,Europe,SMB,2024-01-23,36,889,1,4.3,174.0,2,0.108,0,0
CUST-01097,Latin America,SMB,2024-09-26,12,642,3,6.5,106.74,5,0.091,0,0
CUST-01098,North America,SMB,2023-08-24,36,1041,5,10.0,80.81,3,0.108,0,0
CUST-01099,APAC,SMB,2022-09-07,1,1392,1,7.5,118.35,9,0.191,0,0
CUST-01100,APAC,Mid-Market,2025-06-09,1,386,2,7.9,68.55,4,0.019,0,1
CUST-01101,APAC,Mid-Market,2024-08-31,1,668,1,10.0,186.5,5,0.192,0,0
CUST-01102,North America,Mid-Market,2025-12-07,36,205,4,9.1,121.88,6,0.063,0,0
CUST-01103,North America,Mid-Market,2022-09-07,12,1392,2,8.9,113.21,2,0.181,0,0
CUST-01104,North America,SMB,2023-07-16,36,1080,1,6.3,165.8,7,0.002,0,0
CUST-01105,APAC,Enterprise,2023-04-22,12,1165,5,5.5,148.88,5,0.045,1,1
CUST-01106,Europe,SMB,2025-08-10,12,324,3,8.3,147.13,4,0.087,1,1
CUST-01107,Latin America,Enterprise,2025-02-23,12,492,3,7.8,178.85,0,0.145,1,0
CUST-01108,Europe,SMB,2025-03-07,1,480,3,9.3,131.73,7,0.157,0,1
CUST-01109,APAC,SMB,2021-03-08,1,1940,3,3.4,153.23,2,0.022,1,0
CUST-01110,North America,Enterprise,2022-01-23,12,1619,0,5.4,118.86,5,0.014,1,0
CUST-01111,APAC,SMB,2023-06-13,1,1113,0,6.8,157.58,13,0.035,0,0
CUST-01112,Latin America,SMB,2024-03-27,1,825,5,7.4,166.18,12,0.039,0,1
CUST-01113,APAC,Mid-Market,2024-04-18,1,803,5,7.8,162.41,6,0.091,0,0
CUST-01114,North America,Mid-Market,2025-08-18,1,316,2,9.7,167.16,10,0.088,1,0
CUST-01115,APAC,Mid-Market,2024-02-20,36,861,2,7.3,92.66,8,0.119,0,0
CUST-01116,APAC,SMB,2024-02-04,1,877,1,4.9,124.93,4,0.132,0,0
CUST-01117,APAC,Enterprise,2021-01-15,1,1992,1,6.9,107.63,9,0.052,1,0
CUST-01118,Europe,SMB,2025-09-27,36,276,0,6.5,145.75,6,0.09,0,0
CUST-01119,North America,SMB,2025-12-12,12,200,3,7.0,177.63,6,0.124,1,0
CUST-01120,APAC,SMB,2021-11-26,12,1677,4,5.4,123.09,7,0.058,0,1
CUST-01121,Latin America,SMB,2021-01-08,24,1999,3,5.9,102.45,8,0.06,0,0
CUST-01122,Europe,Mid-Market,2022-09-03,1,1396,4,5.6,245.94,8,0.104,0,1
CUST-01123,Europe,Enterprise,2022-04-06,12,1546,3,5.7,247.43,6,0.059,0,0
CUST-01124,Latin America,Enterprise,2022-03-02,24,1581,2,7.0,212.87,5,0.139,1,0
CUST-01125,North America,Mid-Market,2024-09-02,12,666,4,5.2,268.63,2,0.046,1,0
CUST-01126,Europe,Enterprise,2022-03-04,36,1579,1,8.3,140.31,6,0.032,0,0
CUST-01127,Latin America,SMB,2024-07-27,12,703,1,5.0,93.36,4,0.051,0,1
CUST-01128,Europe,Mid-Market,2022-09-25,36,1374,1,6.4,270.41,7,0.004,0,0
CUST-01129,Latin America,SMB,2024-10-24,24,614,5,8.5,310.86,7,0.058,1,0
CUST-01130,Latin America,SMB,2023-01-08,1,1269,2,7.1,312.38,9,0.151,0,0
CUST-01131,Latin America,Mid-Market,2022-03-30,12,1553,1,6.0,295.73,0,0.051,0,0
CUST-01132,APAC,SMB,2024-08-16,1,683,4,9.1,62.71,7,0.079,0,0
CUST-01133,Europe,SMB,2024-11-29,36,578,2,9.8,265.03,7,0.135,0,0
CUST-01134,APAC,Mid-Market,2022-11-10,1,1328,4,6.4,171.76,5,0.119,0,0
CUST-01135,APAC,SMB,2022-12-06,1,1302,8,7.3,140.66,5,0.082,0,1
CUST-01136,APAC,SMB,2022-05-08,12,1514,5,6.3,336.68,9,0.164,2,0
CUST-01137,Latin America,Enterprise,2025-05-19,24,407,3,5.9,227.98,10,0.184,0,0
CUST-01138,North America,SMB,2024-12-26,12,551,2,7.5,194.95,6,0.071,0,0
CUST-01139,Latin America,SMB,2021-09-27,12,1737,2,8.4,208.64,3,0.155,0,0
CUST-01140,North America,Mid-Market,2021-09-24,36,1740,0,8.0,261.33,4,0.147,1,0
CUST-01141,Europe,SMB,2025-01-08,1,538,0,4.3,208.84,6,0.023,0,1
CUST-01142,North America,SMB,2021-01-28,1,1979,7,6.7,260.73,9,0.115,0,1
CUST-01143,Latin America,Enterprise,2021-04-17,12,1900,3,7.7,71.62,3,0.114,0,0
CUST-01144,Latin America,SMB,2024-07-06,12,724,3,8.2,79.24,8,0.028,0,0
CUST-01145,Europe,SMB,2022-10-09,1,1360,3,5.6,103.99,8,0.139,0,0
CUST-01146,Latin America,SMB,2024-01-29,12,883,5,7.6,274.32,4,0.045,0,0
CUST-01147,APAC,SMB,2021-11-07,12,1696,2,8.9,109.22,3,0.16,0,0
CUST-01148,Europe,SMB,2023-01-06,12,1271,1,7.1,39.58,5,0.093,0,0
CUST-01149,APAC,SMB,2023-04-23,1,1164,1,6.9,127.81,5,0.162,0,0
CUST-01150,Latin America,Enterprise,2023-11-01,12,972,1,7.2,175.19,6,0.129,0,0
CUST-01151,Europe,Enterprise,2021-08-27,12,1768,4,8.3,55.17,9,0.023,1,0
CUST-01152,North America,Mid-Market,2024-08-10,36,689,2,8.0,256.41,5,0.114,0,0
CUST-01153,APAC,Enterprise,2022-01-23,24,1619,1,7.1,171.7,8,0.054,1,0
CUST-01154,APAC,SMB,2022-03-19,1,1564,0,10.0,134.81,2,0.193,0,0
CUST-01155,North America,SMB,2025-05-21,12,405,3,7.0,143.37,10,0.043,0,0
CUST-01156,Latin America,SMB,2023-12-14,12,929,6,6.3,179.97,9,0.115,0,1
CUST-01157,APAC,Mid-Market,2023-09-14,1,1020,3,8.4,109.73,10,0.105,1,0
CUST-01158,Europe,Mid-Market,2024-08-29,12,670,2,7.2,318.0,12,0.05,0,0
CUST-01159,APAC,Mid-Market,2024-05-26,12,765,0,9.8,194.16,10,0.173,0,0
CUST-01160,North America,SMB,2021-08-21,36,1774,0,6.0,91.61,6,0.024,0,0
CUST-01161,Europe,Enterprise,2022-01-25,1,1617,2,9.9,180.13,12,0.134,0,0
CUST-01162,Latin America,Mid-Market,2025-12-07,12,205,4,5.2,162.92,3,0.131,0,0
CUST-01163,Europe,SMB,2024-08-02,36,697,2,9.8,154.57,10,0.165,1,0
CUST-01164,Europe,Mid-Market,2022-07-02,36,1459,2,8.6,157.67,12,0.104,2,1
CUST-01165,Europe,SMB,2025-04-25,12,431,1,9.1,321.31,8,0.095,0,0
CUST-01166,North America,Mid-Market,2024-04-14,12,807,0,7.5,309.73,11,0.09,1,0
CUST-01167,APAC,Enterprise,2021-01-12,1,1995,5,7.3,259.67,6,0.052,0,0
CUST-01168,North America,SMB,2023-09-12,12,1022,2,5.2,401.42,5,0.056,0,1
CUST-01169,North America,SMB,2022-01-06,36,1636,4,7.8,123.65,4,0.109,1,0
CUST-01170,North America,SMB,2021-02-06,36,1970,3,6.8,310.34,3,0.107,1,0
CUST-01171,Latin America,SMB,2021-04-18,12,1899,2,9.3,237.92,6,0.027,0,0
CUST-01172,APAC,Mid-Market,2024-06-18,24,742,2,8.0,148.84,4,0.197,0,0
CUST-01173,Europe,Mid-Market,2023-03-02,12,1216,6,8.9,230.25,9,0.172,0,0
CUST-01174,APAC,SMB,2025-05-27,24,399,3,8.5,139.85,3,0.171,0,0
CUST-01175,Europe,SMB,2023-12-02,24,941,3,6.5,196.39,6,0.183,0,0
CUST-01176,Europe,SMB,2021-02-07,1,1969,1,5.8,94.69,6,0.036,0,1
CUST-01177,Europe,Mid-Market,2022-12-17,36,1291,3,5.3,100.56,11,0.169,0,1
CUST-01178,APAC,SMB,2021-05-13,12,1874,2,6.6,46.91,2,0.048,0,0
CUST-01179,Europe,Enterprise,2023-11-26,12,947,2,5.1,312.13,7,0.091,0,1
CUST-01180,APAC,SMB,2023-12-19,24,924,2,10.0,183.34,6,0.03,0,0
CUST-01181,Latin America,SMB,2024-03-29,24,823,3,6.9,311.77,7,0.005,1,0
CUST-01182,Europe,Mid-Market,2022-01-10,12,1632,5,9.6,37.08,6,0.164,1,0
CUST-01183,North America,Mid-Market,2022-07-19,24,1442,5,7.0,342.49,11,0.109,0,0
CUST-01184,APAC,SMB,2023-01-18,1,1259,4,10.0,146.18,8,0.007,0,0
CUST-01185,North America,SMB,2024-05-06,1,785,3,5.2,71.93,6,0.148,0,1
CUST-01186,Latin America,Mid-Market,2022-11-04,24,1334,5,6.2,293.55,4,0.088,0,0
CUST-01187,North America,Mid-Market,2024-01-12,1,900,2,6.7,192.29,8,0.122,0,0
CUST-01188,APAC,SMB,2023-02-11,1,1235,2,7.6,231.85,9,0.09,0,1
CUST-01189,Europe,Mid-Market,2024-07-22,36,708,2,9.1,169.27,6,0.179,0,0
CUST-01190,North America,SMB,2023-06-20,24,1106,2,10.0,181.23,5,0.045,0,0
CUST-01191,Latin America,Mid-Market,2023-08-30,24,1035,0,6.3,95.01,3,0.056,0,0
CUST-01192,North America,SMB,2025-09-14,24,289,2,8.7,131.15,5,0.091,1,0
CUST-01193,Latin America,Enterprise,2025-09-18,12,285,1,5.4,63.55,9,0.046,1,1
CUST-01194,APAC,Enterprise,2025-05-25,24,401,1,9.0,188.83,5,0.134,0,0
CUST-01195,North America,Mid-Market,2022-09-10,1,1389,3,7.6,335.97,5,0.19,0,0
CUST-01196,APAC,SMB,2023-02-16,36,1230,5,8.2,69.25,8,0.094,0,0
CUST-01197,APAC,Mid-Market,2024-05-03,24,788,3,6.0,92.07,6,0.061,1,1
CUST-01198,Latin America,SMB,2024-06-23,24,737,1,9.1,188.74,9,0.186,0,0
CUST-01199,North America,Mid-Market,2022-12-04,24,1304,1,7.4,35.23,4,0.065,0,0
CUST-01200,Europe,Mid-Market,2025-04-19,12,437,5,4.3,215.34,11,0.029,0,0
CUST-01201,Latin America,SMB,2025-08-26,1,308,2,7.9,91.16,6,0.023,0,1
CUST-01202,North America,Mid-Market,2024-08-29,12,670,2,10.0,45.55,3,0.133,1,0
CUST-01203,Europe,Mid-Market,2025-12-11,12,201,2,6.2,137.64,7,0.121,0,0
CUST-01204,Europe,Mid-Market,2024-11-04,36,603,2,9.1,240.05,8,0.063,0,0
CUST-01205,APAC,Enterprise,2025-12-05,24,207,3,7.7,87.88,6,0.093,2,0
CUST-01206,Europe,SMB,2021-01-31,24,1976,1,9.3,250.82,7,0.139,1,0
CUST-01207,North America,Mid-Market,2023-01-13,24,1264,2,6.0,62.82,6,0.046,0,0
CUST-01208,North America,SMB,2024-10-18,24,620,3,5.6,45.66,7,0.073,1,0
CUST-01209,North America,SMB,2021-04-07,36,1910,4,3.5,77.02,9,0.045,1,0
CUST-01210,Latin America,Enterprise,2023-08-28,1,1037,1,5.0,292.07,9,0.018,0,1
CUST-01211,North America,SMB,2025-04-16,12,440,0,6.8,193.0,7,0.119,0,0
CUST-01212,Latin America,Enterprise,2024-04-25,24,796,1,7.2,274.68,6,0.1,0,0
CUST-01213,Europe,Mid-Market,2024-12-04,1,573,0,7.4,53.17,4,0.198,1,0
CUST-01214,Europe,SMB,2023-11-08,36,965,3,6.1,323.74,7,0.167,0,1
CUST-01215,Europe,Mid-Market,2022-03-21,36,1562,1,8.3,158.87,5,0.018,0,0
CUST-01216,APAC,SMB,2025-08-29,36,305,1,7.7,214.18,10,0.048,0,0
CUST-01217,Latin America,Mid-Market,2022-12-28,24,1280,0,8.0,158.91,7,0.137,0,0
CUST-01218,North America,Enterprise,2021-03-03,1,1945,8,7.9,214.01,7,0.02,0,0
CUST-01219,Latin America,SMB,2024-09-17,12,651,3,6.9,159.02,5,0.17,0,0
CUST-01220,North America,SMB,2021-06-16,12,1840,3,8.7,72.32,6,0.079,0,0
CUST-01221,North America,Mid-Market,2024-07-01,24,729,2,6.7,191.7,3,0.059,0,0
CUST-01222,Europe,SMB,2025-04-20,1,436,1,8.4,174.79,2,0.163,1,0
CUST-01223,Europe,SMB,2025-09-26,1,277,5,7.2,264.2,11,0.04,0,0
CUST-01224,APAC,SMB,2023-07-01,12,1095,4,9.8,415.42,13,0.179,1,0
CUST-01225,Europe,Enterprise,2021-04-11,12,1906,1,5.5,112.26,5,0.023,2,0
CUST-01226,Latin America,Enterprise,2023-06-09,36,1117,1,9.8,382.01,5,0.178,1,0
CUST-01227,APAC,Enterprise,2023-06-23,36,1103,4,9.2,67.85,8,0.198,1,0
CUST-01228,APAC,Mid-Market,2022-03-05,24,1578,1,7.5,201.77,6,0.028,0,0
CUST-01229,North America,SMB,2024-11-26,12,581,2,7.5,169.33,7,0.059,0,0
CUST-01230,North America,SMB,2024-05-22,1,769,4,4.7,213.37,3,0.044,0,1
CUST-01231,Latin America,SMB,2025-01-18,12,528,6,7.7,305.34,5,0.051,2,1
CUST-01232,Latin America,SMB,2021-11-07,12,1696,2,7.2,138.86,4,0.108,0,0
CUST-01233,Latin America,Mid-Market,2025-02-03,12,512,5,6.0,85.29,5,0.09,0,0
CUST-01234,Europe,Mid-Market,2026-01-01,36,180,2,9.0,138.82,6,0.002,0,0
CUST-01235,APAC,SMB,2021-07-21,12,1805,5,8.7,84.61,2,0.164,2,1
CUST-01236,APAC,Mid-Market,2021-08-08,36,1787,3,5.8,122.93,8,0.068,0,0
CUST-01237,North America,SMB,2023-03-10,1,1208,2,6.2,378.94,1,0.085,0,1
CUST-01238,Europe,SMB,2022-05-25,12,1497,3,7.3,313.56,2,0.034,0,0
CUST-01239,Europe,Mid-Market,2023-10-28,24,976,5,2.4,223.98,4,0.09,0,0
CUST-01240,North America,Enterprise,2023-08-05,12,1060,3,9.8,67.82,10,0.084,0,0
CUST-01241,Europe,Enterprise,2025-01-24,1,522,4,8.9,273.78,5,0.042,1,0
CUST-01242,APAC,Mid-Market,2024-12-12,1,565,2,9.6,226.72,5,0.067,1,1
CUST-01243,Latin America,Mid-Market,2025-10-08,12,265,1,9.8,148.8,9,0.2,1,0
CUST-01244,APAC,Mid-Market,2024-12-29,24,548,3,7.6,244.42,9,0.088,0,1
CUST-01245,North America,SMB,2023-06-07,1,1119,3,5.4,335.69,4,0.021,1,1
CUST-01246,APAC,SMB,2023-01-13,12,1264,2,4.3,242.73,4,0.027,0,1
CUST-01247,APAC,Mid-Market,2025-10-12,1,261,0,9.3,88.41,9,0.156,1,0
CUST-01248,Europe,Mid-Market,2025-09-14,24,289,1,9.7,413.31,5,0.101,0,0
CUST-01249,North America,SMB,2024-01-26,12,886,1,8.5,267.02,9,0.102,1,0
CUST-01250,North America,Mid-Market,2023-04-16,24,1171,4,5.0,32.28,6,0.192,2,1
CUST-01251,APAC,Enterprise,2023-06-23,24,1103,4,8.1,28.71,4,0.142,1,0
CUST-01252,Latin America,SMB,2022-12-21,12,1287,3,5.1,90.21,8,0.011,0,0
CUST-01253,Europe,Mid-Market,2022-10-14,24,1355,2,9.4,139.25,5,0.035,0,0
CUST-01254,APAC,SMB,2024-11-21,12,586,2,6.0,185.47,6,0.064,0,0
CUST-01255,North America,SMB,2023-01-18,12,1259,1,9.3,265.41,10,0.19,1,0
CUST-01256,APAC,SMB,2025-01-30,12,516,3,9.4,155.47,10,0.175,1,0
CUST-01257,North America,Mid-Market,2022-01-28,24,1614,2,6.9,52.75,5,0.153,1,0
CUST-01258,APAC,Mid-Market,2021-10-20,1,1714,2,8.0,72.72,8,0.032,0,0
CUST-01259,Europe,Mid-Market,2023-11-23,1,950,0,6.6,228.9,5,0.056,1,0
CUST-01260,Europe,SMB,2021-08-12,12,1783,6,6.3,240.26,7,0.184,0,0
CUST-01261,APAC,Mid-Market,2021-05-05,1,1882,2,7.9,229.46,10,0.175,0,0
CUST-01262,APAC,SMB,2021-01-16,36,1991,1,3.9,297.52,7,0.045,1,0
CUST-01263,APAC,SMB,2023-08-25,1,1040,0,6.1,34.24,5,0.135,0,1
CUST-01264,Latin America,SMB,2023-05-22,12,1135,1,7.3,117.82,14,0.178,0,0
CUST-01265,APAC,Mid-Market,2021-10-28,1,1706,2,5.8,241.31,2,0.005,0,1
CUST-01266,APAC,SMB,2024-07-01,1,729,2,6.3,55.14,4,0.053,2,1
CUST-01267,North America,SMB,2021-04-29,12,1888,6,8.6,210.97,7,0.108,1,0
CUST-01268,North America,SMB,2023-11-23,36,950,0,5.8,607.72,5,0.181,2,1
CUST-01269,North America,Mid-Market,2024-05-11,12,780,4,7.9,537.91,2,0.069,0,0
CUST-01270,APAC,Mid-Market,2024-10-27,12,611,3,5.5,151.95,8,0.197,1,1
CUST-01271,APAC,SMB,2021-10-24,12,1710,1,7.5,115.66,7,0.06,0,0
CUST-01272,Latin America,SMB,2021-05-29,1,1858,3,5.3,255.4,6,0.115,0,1
CUST-01273,North America,SMB,2024-04-19,36,802,2,5.6,181.93,9,0.16,0,1
CUST-01274,Europe,SMB,2025-01-24,36,522,0,7.5,181.84,7,0.037,0,1
CUST-01275,APAC,Enterprise,2022-04-23,12,1529,2,7.5,136.88,5,0.087,0,0
CUST-01276,Europe,SMB,2025-11-06,12,236,6,10.0,229.64,3,0.088,0,1
CUST-01277,APAC,SMB,2021-11-02,1,1701,4,8.1,212.24,3,0.059,1,0
CUST-01278,Europe,Mid-Market,2022-06-10,12,1481,2,7.0,196.12,7,0.189,2,0
CUST-01279,North America,SMB,2024-01-29,12,883,2,7.7,296.23,5,0.004,0,0
CUST-01280,APAC,Mid-Market,2022-03-19,12,1564,3,9.3,195.11,5,0.014,0,1
CUST-01281,North America,SMB,2025-07-24,36,341,2,7.8,102.39,4,0.101,0,0
CUST-01282,APAC,SMB,2024-10-02,12,636,0,9.6,166.17,3,0.129,0,1
CUST-01283,Latin America,SMB,2024-11-16,1,591,1,7.3,161.15,8,0.09,1,0
CUST-01284,Europe,SMB,2023-01-30,1,1247,4,6.0,136.12,7,0.045,0,0
CUST-01285,North America,Enterprise,2023-05-20,24,1137,5,10.0,74.79,9,0.14,0,0
CUST-01286,APAC,SMB,2022-07-14,1,1447,2,7.4,246.82,7,0.115,0,0
CUST-01287,North America,Mid-Market,2022-10-15,36,1354,3,6.1,249.21,8,0.129,0,0
CUST-01288,North America,Enterprise,2023-06-06,1,1120,1,10.0,338.11,3,0.168,1,0
CUST-01289,Europe,Mid-Market,2025-01-09,12,537,2,6.7,233.28,3,0.174,0,0
CUST-01290,Europe,Enterprise,2024-02-05,12,876,4,9.3,110.05,7,0.175,0,1
CUST-01291,APAC,Mid-Market,2023-01-03,24,1274,2,7.1,172.42,8,0.106,0,0
CUST-01292,Europe,SMB,2022-10-12,24,1357,0,6.1,278.91,7,0.151,0,0
CUST-01293,Europe,Mid-Market,2023-04-29,12,1158,1,9.9,154.28,5,0.166,0,0
CUST-01294,APAC,Mid-Market,2025-05-14,1,412,3,8.8,197.03,8,0.186,0,0
CUST-01295,Europe,SMB,2024-06-14,1,746,1,7.9,246.04,8,0.003,1,1
CUST-01296,Europe,SMB,2024-03-19,12,833,1,6.6,199.9,5,0.068,0,0
CUST-01297,APAC,SMB,2023-08-23,12,1042,3,6.9,173.97,8,0.187,0,0
CUST-01298,North America,SMB,2022-12-09,24,1299,1,9.3,241.74,6,0.148,0,0
CUST-01299,North America,SMB,2022-01-04,36,1638,1,7.6,250.79,6,0.11,0,0
CUST-01300,Europe,SMB,2023-02-19,12,1227,4,7.9,240.65,2,0.146,0,0
CUST-01301,North America,Mid-Market,2021-02-09,1,1967,4,8.1,180.04,8,0.003,2,0
CUST-01302,Europe,SMB,2024-04-07,24,814,4,9.5,217.71,7,0.112,2,0
CUST-01303,APAC,Enterprise,2023-06-02,12,1124,3,6.0,124.08,5,0.079,0,1
CUST-01304,APAC,Mid-Market,2021-04-20,36,1897,7,8.1,194.93,8,0.053,0,0
CUST-01305,Latin America,Mid-Market,2024-11-19,24,588,3,6.1,377.24,2,0.048,0,0
CUST-01306,Latin America,SMB,2022-03-11,1,1572,1,6.6,170.21,3,0.186,1,0
CUST-01307,Latin America,Mid-Market,2024-07-16,1,714,2,10.0,217.78,5,0.066,0,0
CUST-01308,North America,Mid-Market,2021-02-24,12,1952,2,4.4,200.7,6,0.017,0,0
CUST-01309,Latin America,SMB,2024-06-13,12,747,4,5.8,65.99,10,0.051,1,1
CUST-01310,Europe,SMB,2021-03-09,12,1939,1,8.8,138.95,6,0.116,1,0
CUST-01311,North America,SMB,2022-05-24,12,1498,5,8.1,196.73,4,0.091,0,0
CUST-01312,Latin America,Mid-Market,2021-04-25,1,1892,0,9.4,100.85,10,0.065,0,0
CUST-01313,North America,SMB,2024-12-21,12,556,5,9.5,247.61,6,0.124,0,0
CUST-01314,Europe,Mid-Market,2023-10-03,12,1001,1,5.9,50.74,6,0.044,0,1
CUST-01315,APAC,Mid-Market,2022-01-13,36,1629,2,6.9,140.97,3,0.086,0,0
CUST-01316,Europe,SMB,2023-02-19,24,1227,3,7.7,74.98,9,0.078,0,0
CUST-01317,Europe,SMB,2021-04-22,36,1895,5,10.0,87.98,2,0.176,0,0
CUST-01318,APAC,Enterprise,2022-05-07,1,1515,2,6.3,194.38,7,0.085,0,0
CUST-01319,Europe,SMB,2022-03-30,1,1553,6,8.8,238.74,11,0.158,0,1
CUST-01320,Europe,SMB,2025-10-10,1,263,1,7.2,389.05,3,0.139,0,0
CUST-01321,APAC,Mid-Market,2023-04-02,24,1185,2,3.6,204.77,4,0.035,0,1
CUST-01322,Europe,SMB,2022-01-20,12,1622,3,8.8,225.25,12,0.037,0,0
CUST-01323,North America,SMB,2025-12-03,12,209,2,9.2,235.59,4,0.059,0,1
CUST-01324,North America,Mid-Market,2022-05-04,12,1518,5,7.8,250.83,6,0.096,0,0
CUST-01325,APAC,SMB,2023-01-03,12,1274,3,4.2,248.61,4,0.185,0,0
CUST-01326,Europe,SMB,2022-08-21,24,1409,1,7.0,350.98,6,0.179,0,0
CUST-01327,APAC,SMB,2024-10-20,12,618,4,6.6,98.43,5,0.04,0,0
CUST-01328,Europe,SMB,2022-11-04,12,1334,1,10.0,190.74,3,0.119,0,0
CUST-01329,APAC,SMB,2025-09-04,12,299,1,9.6,214.27,10,0.005,0,0
CUST-01330,Europe,SMB,2021-11-17,24,1686,3,8.4,107.18,1,0.087,0,0
CUST-01331,Latin America,Mid-Market,2024-05-15,1,776,4,5.1,90.37,8,0.157,0,1
CUST-01332,North America,SMB,2021-10-31,12,1703,4,8.6,213.48,7,0.067,1,0
CUST-01333,Latin America,Mid-Market,2023-12-29,12,914,0,6.9,36.94,11,0.193,1,0
CUST-01334,Latin America,SMB,2023-11-09,1,964,2,8.2,146.99,8,0.188,0,0
CUST-01335,APAC,Mid-Market,2024-08-29,24,670,2,6.3,260.65,7,0.135,1,0
CUST-01336,Latin America,Mid-Market,2024-03-08,1,844,2,8.3,171.68,10,0.096,0,0
CUST-01337,Latin America,SMB,2022-11-23,12,1315,2,6.9,93.82,9,0.004,0,0
CUST-01338,Latin America,SMB,2021-12-02,12,1671,1,8.0,117.03,7,0.103,1,0
CUST-01339,North America,Mid-Market,2025-11-10,1,232,3,7.2,105.86,11,0.068,0,0
