date,region,avg_temp_c,precipitation_mm
2025-07-07,Europe,9.9,3.1
2025-07-07,APAC,28.2,4.4
2025-07-07,Latin America,21.7,0.0
2025-07-08,North America,14.1,1.2
2025-07-08,Europe,13.8,2.5
2025-07-08,APAC,21.9,0.0
2025-07-08,Latin America,24.7,1.7
2025-07-09,North America,17.2,0.0
2025-07-09,Europe,8.7,8.7
2025-07-09,APAC,27.3,0.0
2025-07-09,Latin America,25.5,0.4
2025-07-10,North America,7.1,0.8
2025-07-10,Europe,10.9,0.0
2025-07-10,APAC,28.5,5.6
2025-07-10,Latin America,20.1,0.0
2025-07-11,North America,16.2,0.0
2025-07-11,Europe,11.1,4.4
2025-07-11,APAC,24.5,6.4
2025-07-11,Latin America,24.2,1.8
2025-07-12,North America,15.4,9.2
2025-07-12,Europe,11.8,3.8
2025-07-12,APAC,24.0,0.4
2025-07-12,Latin America,19.1,3.7
2025-07-13,North America,11.9,0.8
2025-07-13,Europe,8.8,0.0
2025-07-13,APAC,27.3,9.8
2025-07-13,Latin America,24.3,1.8
2025-07-14,North America,13.6,0.0
2025-07-14,Europe,10.0,0.0
2025-07-14,APAC,29.3,1.2
2025-07-14,Latin America,23.3,4.3
2025-07-15,North America,13.9,8.9
2025-07-15,Europe,10.4,0.0
2025-07-15,APAC,24.0,14.5
2025-07-15,Latin America,22.6,2.9
2025-07-16,North America,14.1,0.0
2025-07-16,Europe,12.3,0.0
2025-07-16,APAC,26.1,1.7
2025-07-16,Latin America,21.2,4.0
2025-07-17,North America,11.0,9.1
2025-07-17,Europe,9.7,0.0
2025-07-17,APAC,22.6,8.5
2025-07-17,Latin America,20.2,2.1
2025-07-18,North America,16.4,0.0
2025-07-18,Europe,6.4,2.4
2025-07-18,APAC,22.3,16.1
2025-07-18,Latin America,21.2,4.2
2025-07-19,North America,17.6,13.7
2025-07-19,Europe,12.5,3.4
2025-07-19,APAC,21.2,0.8
2025-07-19,Latin America,22.2,3.2
2025-07-20,North America,9.4,1.0
2025-07-20,Europe,10.7,4.6
2025-07-20,APAC,24.1,2.9
2025-07-20,Latin America,20.6,1.0
2025-07-21,North America,10.6,0.0
2025-07-21,Europe,8.2,11.4
2025-07-21,APAC,23.7,2.0
2025-07-21,Latin America,18.0,3.3
2025-07-22,North America,12.4,0.2
2025-07-22,Europe,3.9,3.9
2025-07-22,APAC,24.0,4.0
2025-07-22,Latin America,21.0,3.7
2025-07-23,North America,16.7,0.6
2025-07-23,Europe,5.3,0.0
2025-07-23,APAC,19.8,0.0
2025-07-23,Latin America,25.2,2.0
2025-07-24,North America,8.5,0.0
2025-07-24,Europe,9.5,3.3
2025-07-24,APAC,25.9,7.0
2025-07-24,Latin America,17.9,2.2
2025-07-25,North America,9.5,0.2
2025-07-25,Europe,10.6,5.1
2025-07-25,APAC,22.7,0.0
2025-07-25,Latin America,17.1,3.2
2025-07-26,North America,12.2,4.4
2025-07-26,Europe,5.0,9.1
2025-07-26,APAC,18.5,2.1
2025-07-26,Latin America,21.1,1.5
2025-07-27,North America,10.7,0.0
2025-07-27,Europe,6.5,5.4
2025-07-27,APAC,20.3,0.9
2025-07-27,Latin America,17.4,2.9
2025-07-28,North America,11.6,3.2
2025-07-28,Europe,10.2,1.3
2025-07-28,APAC,26.9,2.1
2025-07-28,Latin America,14.6,7.3
2025-07-29,North America,15.3,0.0
2025-07-29,Europe,8.6,3.8
2025-07-29,APAC,23.3,0.4
2025-07-29,Latin America,21.0,7.7
2025-07-30,North America,13.1,7.0
2025-07-30,Europe,8.9,0.4
2025-07-30,APAC,19.0,0.6
2025-07-30,Latin America,19.1,0.0
2025-07-31,North America,10.2,5.6
2025-07-31,Europe,7.6,0.0
2025-07-31,APAC,17.4,0.0
2025-07-31,Latin America,17.6,0.0
2025-08-01,North America,6.3,2.2
2025-08-01,Europe,7.7,3.9
2025-08-01,APAC,17.4,2.9
2025-08-01,Latin America,19.6,0.0
2025-08-02,North America,12.0,3.0
2025-08-02,Europe,5.6,0.0
2025-08-02,APAC,18.4,0.0
2025-08-02,Latin America,17.1,4.3
2025-08-03,North America,10.1,0.6
2025-08-03,Europe,9.7,6.7
2025-08-03,APAC,23.9,6.0
2025-08-03,Latin America,18.1,0.0
2025-08-04,North America,11.1,5.0
2025-08-04,Europe,10.1,0.0
2025-08-04,APAC,24.8,0.4
2025-08-04,Latin America,19.4,6.8
2025-08-05,North America,11.4,0.0
2025-08-05,Europe,9.0,0.9
2025-08-05,APAC,23.7,0.0
2025-08-05,Latin America,15.1,2.5
2025-08-06,North America,15.6,1.2
2025-08-06,Europe,2.5,0.0
2025-08-06,APAC,19.4,0.0
2025-08-06,Latin America,18.0,6.6
2025-08-07,North America,9.0,0.5
2025-08-07,Europe,5.6,3.2
2025-08-07,APAC,17.5,0.0
2025-08-07,Latin America,15.3,0.8
2025-08-08,North America,9.8,5.0
2025-08-08,Europe,4.6,0.0
2025-08-08,APAC,22.6,0.0
2025-08-08,Latin America,16.6,1.5
2025-08-09,North America,7.8,3.0
2025-08-09,Europe,4.5,0.5
2025-08-09,APAC,14.8,0.0
2025-08-09,Latin America,20.7,8.0
2025-08-10,North America,5.6,0.7
2025-08-10,Europe,-1.8,0.0
2025-08-10,APAC,15.4,0.0
2025-08-10,Latin America,14.0,0.0
2025-08-11,North America,3.4,3.6
2025-08-11,Europe,7.4,1.8
2025-08-11,APAC,21.5,1.5
2025-08-11,Latin America,18.2,1.3
2025-08-12,North America,10.6,9.6
2025-08-12,Europe,5.7,6.8
2025-08-12,APAC,20.8,0.0
2025-08-12,Latin America,24.4,1.3
2025-08-13,North America,13.6,4.2
2025-08-13,Europe,5.8,3.3
2025-08-13,APAC,20.1,0.0
2025-08-13,Latin America,13.1,1.8
2025-08-14,North America,9.1,0.6
2025-08-14,Europe,4.3,0.0
2025-08-14,APAC,16.0,0.0
2025-08-14,Latin America,15.8,10.3
2025-08-15,North America,8.4,0.0
2025-08-15,Europe,7.9,0.0
2025-08-15,APAC,24.9,0.0
2025-08-15,Latin America,10.5,0.0
2025-08-16,North America,4.2,1.9
2025-08-16,Europe,2.5,0.2
2025-08-16,APAC,16.9,0.0
2025-08-16,Latin America,19.2,2.8
2025-08-17,North America,4.8,0.0
2025-08-17,Europe,3.1,1.0
2025-08-17,APAC,16.9,3.0
2025-08-17,Latin America,21.0,5.3
2025-08-18,North America,12.7,0.0
2025-08-18,Europe,2.8,0.0
2025-08-18,APAC,19.6,0.8
2025-08-18,Latin America,16.0,0.8
2025-08-19,North America,7.9,1.6
2025-08-19,Europe,5.1,3.5
2025-08-19,APAC,14.9,0.0
2025-08-19,Latin America,13.5,4.4
2025-08-20,North America,6.6,0.4
2025-08-20,Europe,5.3,1.7
2025-08-20,APAC,18.4,0.5
2025-08-20,Latin America,11.6,0.2
2025-08-21,North America,9.3,1.6
2025-08-21,Europe,5.4,0.0
2025-08-21,APAC,15.2,0.0
2025-08-21,Latin America,16.4,0.0
2025-08-22,North America,8.9,3.7
2025-08-22,Europe,6.1,0.0
2025-08-22,APAC,14.0,6.9
2025-08-22,Latin America,11.0,1.2
2025-08-23,North America,5.3,0.0
2025-08-23,Europe,4.7,1.6
2025-08-23,APAC,18.1,3.1
2025-08-23,Latin America,17.0,10.7
2025-08-24,North America,11.2,4.5
2025-08-24,Europe,5.0,3.3
2025-08-24,APAC,16.4,2.4
2025-08-24,Latin America,18.7,2.4
2025-08-25,North America,12.0,4.5
2025-08-25,Europe,6.7,0.0
2025-08-25,APAC,19.0,5.5
2025-08-25,Latin America,13.1,3.5
2025-08-26,North America,5.6,2.0
2025-08-26,Europe,1.3,0.0
2025-08-26,APAC,20.1,3.8
2025-08-26,Latin America,22.1,0.3
2025-08-27,North America,10.9,1.7
2025-08-27,Europe,2.4,0.0
2025-08-27,APAC,19.4,8.4
2025-08-27,Latin America,12.3,10.2
2025-08-28,North America,8.0,0.3
2025-08-28,Europe,0.6,0.2
2025-08-28,APAC,15.7,0.5
2025-08-28,Latin America,11.2,2.4
2025-08-29,North America,3.1,1.4
2025-08-29,Europe,7.8,7.9
2025-08-29,APAC,9.6,1.9
2025-08-29,Latin America,15.0,7.0
2025-08-30,North America,3.6,9.8
2025-08-30,Europe,5.3,3.1
2025-08-30,APAC,21.2,5.5
2025-08-30,Latin America,13.9,0.0
2025-08-31,North America,8.1,0.1
2025-08-31,Europe,3.1,0.0
2025-08-31,APAC,12.7,0.0
2025-08-31,Latin America,20.1,17.4
2025-09-01,North America,7.6,0.0
2025-09-01,Europe,1.9,5.7
2025-09-01,APAC,15.5,7.2
2025-09-01,Latin America,12.0,2.3
2025-09-02,North America,7.1,5.0
2025-09-02,Europe,4.1,3.3
2025-09-02,APAC,16.3,5.7
2025-09-02,Latin America,13.3,0.7
2025-09-03,North America,10.7,1.6
2025-09-03,Europe,3.4,0.0
2025-09-03,APAC,17.7,0.0
2025-09-03,Latin America,17.6,2.7
2025-09-04,North America,4.4,2.3
2025-09-04,Europe,4.0,2.5
2025-09-04,APAC,18.7,0.5
2025-09-04,Latin America,11.5,1.4
2025-09-05,North America,8.8,0.1
2025-09-05,Europe,2.5,5.7
2025-09-05,APAC,14.4,3.1
2025-09-05,Latin America,22.5,0.0
2025-09-06,North America,-1.8,0.0
2025-09-06,Europe,-3.8,0.0
2025-09-06,APAC,10.6,1.1
2025-09-06,Latin America,11.3,0.0
2025-09-07,North America,10.0,8.0
2025-09-07,Europe,-0.6,1.8
2025-09-07,APAC,17.9,3.0
2025-09-07,Latin America,12.5,7.9
2025-09-08,North America,5.8,3.5
2025-09-08,Europe,-0.5,11.1
2025-09-08,APAC,13.6,4.5
2025-09-08,Latin America,10.9,1.1
2025-09-09,North America,1.5,0.0
2025-09-09,Europe,5.7,3.0
2025-09-09,APAC,19.0,0.0
2025-09-09,Latin America,5.1,2.7
2025-09-10,North America,8.9,0.7
2025-09-10,Europe,-0.4,0.0
2025-09-10,APAC,19.1,3.0
2025-09-10,Latin America,20.2,0.0
2025-09-11,North America,1.6,0.9
2025-09-11,Europe,1.3,6.7
2025-09-11,APAC,14.5,0.2
2025-09-11,Latin America,6.7,1.6
2025-09-12,North America,8.1,1.7
2025-09-12,Europe,3.7,3.7
2025-09-12,APAC,15.5,12.7
2025-09-12,Latin America,13.3,0.4
2025-09-13,North America,5.3,0.0
2025-09-13,Europe,3.8,8.4
2025-09-13,APAC,13.7,0.2
2025-09-13,Latin America,11.5,7.0
2025-09-14,North America,3.9,1.8
2025-09-14,Europe,-1.6,5.6
2025-09-14,APAC,21.3,7.6
2025-09-14,Latin America,18.3,11.2
2025-09-15,North America,-1.1,6.9
2025-09-15,Europe,3.6,0.0
2025-09-15,APAC,17.7,6.2
2025-09-15,Latin America,13.8,0.7
2025-09-16,North America,8.1,4.8
2025-09-16,Europe,0.3,0.0
2025-09-16,APAC,12.8,10.7
2025-09-16,Latin America,14.7,0.1
2025-09-17,North America,9.4,0.3
2025-09-17,Europe,0.1,1.0
2025-09-17,APAC,14.2,0.0
2025-09-17,Latin America,10.7,3.6
2025-09-18,North America,2.6,5.6
2025-09-18,Europe,5.6,3.8
2025-09-18,APAC,18.4,3.4
2025-09-18,Latin America,13.6,1.0
2025-09-19,North America,6.3,0.0
2025-09-19,Europe,-0.6,9.1
2025-09-19,APAC,17.5,4.7
2025-09-19,Latin America,10.3,3.3
2025-09-20,North America,4.3,12.2
2025-09-20,Europe,1.8,0.2
2025-09-20,APAC,15.6,0.5
2025-09-20,Latin America,15.4,3.2
2025-09-21,North America,6.6,4.7
2025-09-21,Europe,-2.7,1.2
2025-09-21,APAC,20.6,8.3
2025-09-21,Latin America,20.7,0.0
2025-09-22,North America,4.5,1.4
2025-09-22,Europe,0.7,0.0
2025-09-22,APAC,12.3,1.3
2025-09-22,Latin America,13.6,0.0
2025-09-23,North America,3.8,5.9
2025-09-23,Europe,5.2,9.9
2025-09-23,APAC,16.2,0.7
2025-09-23,Latin America,17.1,2.9
2025-09-24,North America,3.3,0.0
2025-09-24,Europe,6.5,0.0
2025-09-24,APAC,17.6,2.7
2025-09-24,Latin America,16.1,0.0
2025-09-25,North America,5.3,0.0
2025-09-25,Europe,8.9,0.0
2025-09-25,APAC,10.3,0.0
2025-09-25,Latin America,17.9,0.0
2025-09-26,North America,4.8,9.9
2025-09-26,Europe,2.5,1.0
2025-09-26,APAC,16.4,5.6
2025-09-26,Latin America,7.8,7.7
2025-09-27,North America,3.7,1.1
2025-09-27,Europe,4.0,0.0
2025-09-27,APAC,13.2,4.1
2025-09-27,Latin America,11.5,0.0
2025-09-28,North America,8.0,0.0
2025-09-28,Europe,2.8,2.5
2025-09-28,APAC,14.9,0.0
2025-09-28,Latin America,15.6,5.4
2025-09-29,North America,3.6,1.3
2025-09-29,Europe,1.0,0.0
2025-09-29,APAC,18.6,2.3
2025-09-29,Latin America,18.6,3.8
2025-09-30,North America,9.1,0.6
2025-09-30,Europe,-3.5,0.0
2025-09-30,APAC,7.8,2.5
2025-09-30,Latin America,18.4,0.0
2025-10-01,North America,9.2,0.5
2025-10-01,Europe,0.6,0.0
2025-10-01,APAC,10.7,0.2
2025-10-01,Latin America,14.2,2.7
2025-10-02,North America,4.1,2.0
2025-10-02,Europe,-1.5,3.5
2025-10-02,APAC,15.9,3.1
2025-10-02,Latin America,12.0,3.3
2025-10-03,North America,5.8,5.2
2025-10-03,Europe,5.4,9.8
2025-10-03,APAC,16.6,4.2
2025-10-03,Latin America,17.1,0.1
2025-10-04,North America,3.1,0.0
2025-10-04,Europe,1.8,0.0
2025-10-04,APAC,11.6,10.7
2025-10-04,Latin America,18.6,6.6
2025-10-05,North America,5.4,6.4
2025-10-05,Europe,1.4,3.5
2025-10-05,APAC,17.4,0.0
2025-10-05,Latin America,16.8,3.8
2025-10-06,North America,2.2,3.9
2025-10-06,Europe,4.0,0.1
2025-10-06,APAC,14.7,0.2
2025-10-06,Latin America,11.2,0.0
2025-10-07,North America,4.6,8.4
2025-10-07,Europe,0.0,0.0
2025-10-07,APAC,17.3,3.0
2025-10-07,Latin America,13.7,1.8
2025-10-08,North America,9.4,0.8
2025-10-08,Europe,5.1,0.0
2025-10-08,APAC,16.9,0.0
2025-10-08,Latin America,15.4,0.0
2025-10-09,North America,6.9,4.5
2025-10-09,Europe,5.7,0.0
2025-10-09,APAC,17.6,4.4
2025-10-09,Latin America,17.4,0.4
2025-10-10,North America,5.8,5.4
2025-10-10,Europe,7.3,2.8
2025-10-10,APAC,16.6,0.0
2025-10-10,Latin America,16.2,3.8
2025-10-11,North America,6.9,0.0
2025-10-11,Europe,5.6,0.0
2025-10-11,APAC,17.0,1.2
2025-10-11,Latin America,11.4,6.1
2025-10-12,North America,3.3,6.0
2025-10-12,Europe,1.8,0.0
2025-10-12,APAC,16.6,1.4
2025-10-12,Latin America,14.7,11.2
2025-10-13,North America,5.6,1.3
2025-10-13,Europe,5.7,0.0
2025-10-13,APAC,12.2,0.9
2025-10-13,Latin America,12.8,1.5
2025-10-14,North America,3.5,0.3
2025-10-14,Europe,3.7,0.0
2025-10-14,APAC,14.7,0.3
2025-10-14,Latin America,11.2,1.0
2025-10-15,North America,7.9,8.8
2025-10-15,Europe,0.5,4.6
2025-10-15,APAC,22.3,0.5
2025-10-15,Latin America,15.2,0.6
2025-10-16,North America,5.3,0.0
2025-10-16,Europe,2.1,2.8
2025-10-16,APAC,15.7,8.6
2025-10-16,Latin America,15.8,8.5
2025-10-17,North America,5.5,0.0
2025-10-17,Europe,4.8,0.8
2025-10-17,APAC,14.5,3.1
2025-10-17,Latin America,12.5,11.0
2025-10-18,North America,5.7,0.0
2025-10-18,Europe,-1.6,0.3
2025-10-18,APAC,18.0,0.0
2025-10-18,Latin America,15.8,5.0
2025-10-19,North America,2.8,0.0
2025-10-19,Europe,-0.7,4.3
2025-10-19,APAC,16.0,0.0
2025-10-19,Latin America,10.8,2.2
2025-10-20,North America,4.7,0.0
2025-10-20,Europe,7.9,0.1
2025-10-20,APAC,18.1,3.8
2025-10-20,Latin America,16.6,3.1
2025-10-21,North America,9.0,0.0
2025-10-21,Europe,5.5,0.0
2025-10-21,APAC,19.1,0.0
2025-10-21,Latin America,12.9,2.3
2025-10-22,North America,7.3,3.8
2025-10-22,Europe,5.3,9.6
2025-10-22,APAC,12.9,12.7
2025-10-22,Latin America,16.0,2.5
2025-10-23,North America,8.7,0.0
2025-10-23,Europe,4.2,3.7
2025-10-23,APAC,16.5,1.8
2025-10-23,Latin America,20.1,0.0
2025-10-24,North America,9.8,2.1
2025-10-24,Europe,2.7,1.7
2025-10-24,APAC,15.3,9.2
2025-10-24,Latin America,16.1,0.2
2025-10-25,North America,6.4,4.4
2025-10-25,Europe,3.7,0.0
2025-10-25,APAC,21.7,2.5
2025-10-25,Latin America,14.0,0.8
2025-10-26,North America,5.9,0.0
2025-10-26,Europe,5.4,0.5
2025-10-26,APAC,17.4,0.4
2025-10-26,Latin America,11.0,0.0
2025-10-27,North America,6.2,0.0
2025-10-27,Europe,3.8,2.7
2025-10-27,APAC,16.1,0.0
2025-10-27,Latin America,19.8,9.7
2025-10-28,North America,1.5,0.0
2025-10-28,Europe,3.2,0.0
2025-10-28,APAC,17.2,0.8
2025-10-28,Latin America,12.4,2.0
2025-10-29,North America,0.1,2.6
2025-10-29,Europe,7.6,3.7
2025-10-29,APAC,20.6,0.0
2025-10-29,Latin America,14.7,7.3
2025-10-30,North America,2.2,0.0
2025-10-30,Europe,6.1,0.3
2025-10-30,APAC,13.4,0.0
2025-10-30,Latin America,12.4,6.8
2025-10-31,North America,3.2,4.7
2025-10-31,Europe,-0.4,0.0
2025-10-31,APAC,13.9,4.2
2025-10-31,Latin America,17.9,6.6
2025-11-01,North America,3.4,1.2
2025-11-01,Europe,4.5,2.0
2025-11-01,APAC,17.9,1.3
2025-11-01,Latin America,13.9,0.9
2025-11-02,North America,5.0,0.0
2025-11-02,Europe,6.0,0.0
2025-11-02,APAC,18.7,3.8
2025-11-02,Latin America,13.9,3.4
2025-11-03,North America,9.5,2.5
2025-11-03,Europe,4.5,0.0
2025-11-03,APAC,16.2,3.3
2025-11-03,Latin America,13.2,0.0
2025-11-04,North America,9.0,3.3
2025-11-04,Europe,1.5,0.0
2025-11-04,APAC,16.8,1.1
2025-11-04,Latin America,20.4,4.2
2025-11-05,North America,8.0,1.1
2025-11-05,Europe,7.9,0.0
2025-11-05,APAC,20.3,5.6
2025-11-05,Latin America,16.3,0.0
2025-11-06,North America,9.1,0.0
2025-11-06,Europe,2.0,1.0
2025-11-06,APAC,20.8,0.0
2025-11-06,Latin America,18.3,5.0
2025-11-07,North America,6.4,2.8
2025-11-07,Europe,1.2,2.4
2025-11-07,APAC,25.0,10.4
2025-11-07,Latin America,19.4,0.3
2025-11-08,North America,8.9,0.0
2025-11-08,Europe,4.3,0.0
2025-11-08,APAC,18.2,0.7
2025-11-08,Latin America,14.9,0.0
2025-11-09,North America,5.5,0.0
2025-11-09,Europe,0.5,3.5
2025-11-09,APAC,16.7,0.0
2025-11-09,Latin America,16.2,0.8
2025-11-10,North America,5.2,6.9
2025-11-10,Europe,8.7,2.5
2025-11-10,APAC,22.6,3.1
2025-11-10,Latin America,19.0,7.7
2025-11-11,North America,5.5,0.0
2025-11-11,Europe,2.6,13.7
2025-11-11,APAC,21.5,2.8
2025-11-11,Latin America,15.1,7.1
2025-11-12,North America,9.0,0.0
2025-11-12,Europe,5.4,0.8
2025-11-12,APAC,21.0,1.2
2025-11-12,Latin America,17.5,5.7
2025-11-13,North America,10.4,7.6
2025-11-13,Europe,7.0,2.5
2025-11-13,APAC,16.4,1.1
2025-11-13,Latin America,20.0,3.3
2025-11-14,North America,9.9,0.8
2025-11-14,Europe,10.7,10.4
2025-11-14,APAC,15.6,4.0
2025-11-14,Latin America,12.1,1.9
2025-11-15,North America,9.2,9.7
2025-11-15,Europe,5.5,0.0
2025-11-15,APAC,18.3,0.0
2025-11-15,Latin America,17.8,0.0
2025-11-16,North America,8.3,1.9
2025-11-16,Europe,3.1,9.1
2025-11-16,APAC,19.0,1.7
2025-11-16,Latin America,17.6,0.0
2025-11-17,North America,7.8,0.0
2025-11-17,Europe,7.4,0.6
2025-11-17,APAC,19.9,14.6
2025-11-17,Latin America,19.1,0.7
2025-11-18,North America,9.2,0.6
2025-11-18,Europe,7.7,3.3
2025-11-18,APAC,20.4,0.0
2025-11-18,Latin America,14.1,1.0
2025-11-19,North America,9.5,0.9
2025-11-19,Europe,1.1,0.8
2025-11-19,APAC,18.9,10.9
2025-11-19,Latin America,16.8,2.2
2025-11-20,North America,9.3,3.4
2025-11-20,Europe,5.4,0.0
2025-11-20,APAC,20.0,2.7
2025-11-20,Latin America,20.2,11.7
2025-11-21,North America,10.8,4.1
2025-11-21,Europe,5.2,5.1
2025-11-21,APAC,25.6,0.0
2025-11-21,Latin America,15.8,6.4
2025-11-22,North America,13.4,6.7
2025-11-22,Europe,9.7,1.0
2025-11-22,APAC,22.9,3.4
2025-11-22,Latin America,14.5,0.0
2025-11-23,North America,13.0,1.8
2025-11-23,Europe,1.4,0.7
2025-11-23,APAC,20.6,0.0
2025-11-23,Latin America,19.2,8.4
2025-11-24,North America,13.1,0.0
2025-11-24,Europe,-0.1,0.1
2025-11-24,APAC,14.2,4.0
2025-11-24,Latin America,19.9,3.3
2025-11-25,North America,7.7,1.2
2025-11-25,Europe,9.3,6.3
2025-11-25,APAC,20.3,3.8
2025-11-25,Latin America,22.8,0.1
2025-11-26,North America,10.8,3.3
2025-11-26,Europe,6.3,2.0
2025-11-26,APAC,17.8,0.0
2025-11-26,Latin America,19.0,2.9
2025-11-27,North America,8.0,0.9
2025-11-27,Europe,10.2,0.0
2025-11-27,APAC,18.7,2.2
2025-11-27,Latin America,14.3,1.1
2025-11-28,North America,7.0,3.0
2025-11-28,Europe,3.8,1.5
2025-11-28,APAC,22.5,1.4
2025-11-28,Latin America,13.7,2.3
2025-11-29,North America,6.5,0.0
2025-11-29,Europe,9.0,0.1
2025-11-29,APAC,20.7,8.3
2025-11-29,Latin America,19.1,0.0
2025-11-30,North America,4.8,2.6
2025-11-30,Europe,3.5,0.7
2025-11-30,APAC,16.5,0.0
2025-11-30,Latin America,23.0,0.0
2025-12-01,North America,9.0,5.2
2025-12-01,Europe,5.9,0.0
2025-12-01,APAC,21.8,2.0
2025-12-01,Latin America,16.4,0.2
2025-12-02,North America,13.2,0.0
2025-12-02,Europe,6.3,1.1
2025-12-02,APAC,21.4,9.3
2025-12-02,Latin America,20.7,8.2
2025-12-03,North America,13.0,0.0
2025-12-03,Europe,4.9,0.0
2025-12-03,APAC,21.8,0.0
2025-12-03,Latin America,18.9,2.9
2025-12-04,North America,14.8,7.7
2025-12-04,Europe,3.4,0.0
2025-12-04,APAC,15.3,0.9
2025-12-04,Latin America,18.7,0.0
2025-12-05,North America,6.7,8.9
2025-12-05,Europe,8.6,0.0
2025-12-05,APAC,22.1,7.5
2025-12-05,Latin America,19.1,5.3
2025-12-06,North America,14.4,0.0
2025-12-06,Europe,10.4,2.7
2025-12-06,APAC,20.7,0.0
2025-12-06,Latin America,21.9,3.6
2025-12-07,North America,6.9,6.5
2025-12-07,Europe,7.8,2.3
2025-12-07,APAC,23.1,26.6
2025-12-07,Latin America,19.2,0.0
2025-12-08,North America,7.4,9.1
2025-12-08,Europe,0.6,0.0
2025-12-08,APAC,21.1,8.9
2025-12-08,Latin America,19.7,0.0
2025-12-09,North America,13.5,7.3
2025-12-09,Europe,7.8,3.5
2025-12-09,APAC,25.4,0.0
2025-12-09,Latin America,26.5,1.1
2025-12-10,North America,12.3,0.0
2025-12-10,Europe,5.4,1.5
2025-12-10,APAC,21.9,0.0
2025-12-10,Latin America,20.4,0.0
2025-12-11,North America,14.1,2.8
2025-12-11,Europe,9.7,15.8
2025-12-11,APAC,19.4,5.6
2025-12-11,Latin America,21.6,0.0
2025-12-12,North America,9.2,6.1
2025-12-12,Europe,8.6,0.0
2025-12-12,APAC,26.0,1.1
2025-12-12,Latin America,26.2,5.6
2025-12-13,North America,9.5,4.2
2025-12-13,Europe,9.0,4.6
2025-12-13,APAC,21.7,0.6
2025-12-13,Latin America,18.5,0.0
2025-12-14,North America,15.3,4.2
2025-12-14,Europe,10.3,1.2
2025-12-14,APAC,21.1,0.3
2025-12-14,Latin America,22.6,0.0
2025-12-15,North America,13.5,0.3
2025-12-15,Europe,5.0,2.2
2025-12-15,APAC,24.2,3.2
2025-12-15,Latin America,23.3,0.0
2025-12-16,North America,9.2,3.6
2025-12-16,Europe,15.2,2.1
2025-12-16,APAC,25.1,0.4
2025-12-16,Latin America,21.7,5.2
2025-12-17,North America,12.7,0.0
2025-12-17,Europe,9.5,5.6
2025-12-17,APAC,20.0,3.8
2025-12-17,Latin America,20.4,0.0
2025-12-18,North America,8.9,1.9
2025-12-18,Europe,10.7,3.7
2025-12-18,APAC,20.2,3.6
2025-12-18,Latin America,22.3,2.4
2025-12-19,North America,12.9,3.0
2025-12-19,Europe,4.2,8.8
2025-12-19,APAC,22.7,0.0
2025-12-19,Latin America,22.4,0.0
2025-12-20,North America,10.3,1.5
2025-12-20,Europe,16.1,7.7
2025-12-20,APAC,20.7,0.0
2025-12-20,Latin America,21.9,2.9
2025-12-21,North America,10.5,0.0
2025-12-21,Europe,10.5,11.9
2025-12-21,APAC,24.0,0.0
2025-12-21,Latin America,21.0,3.8
2025-12-22,North America,17.1,2.2
2025-12-22,Europe,14.4,2.5
2025-12-22,APAC,25.0,9.6
2025-12-22,Latin America,22.9,0.0
2025-12-23,North America,14.6,1.0
2025-12-23,Europe,8.0,4.7
2025-12-23,APAC,23.5,3.0
2025-12-23,Latin America,26.0,9.2
2025-12-24,North America,13.1,3.6
2025-12-24,Europe,12.3,0.8
2025-12-24,APAC,22.9,2.4
2025-12-24,Latin America,25.6,0.0
2025-12-25,North America,12.7,3.9
2025-12-25,Europe,15.0,0.0
2025-12-25,APAC,23.2,6.7
2025-12-25,Latin America,18.7,0.0
2025-12-26,North America,15.5,9.5
2025-12-26,Europe,13.1,0.0
2025-12-26,APAC,25.0,2.8
2025-12-26,Latin America,16.5,0.0
2025-12-27,North America,16.3,3.2
2025-12-27,Europe,11.3,1.0
2025-12-27,APAC,28.2,2.2
2025-12-27,Latin America,22.3,0.5
2025-12-28,North America,14.7,5.5
2025-12-28,Europe,11.2,3.8
2025-12-28,APAC,21.7,2.9
2025-12-28,Latin America,26.4,0.3
2025-12-29,North America,17.5,5.5
2025-12-29,Europe,7.6,0.0
2025-12-29,APAC,25.1,1.2
2025-12-29,Latin America,20.1,0.8
2025-12-30,North America,16.0,3.4
2025-12-30,Europe,12.9,0.0
2025-12-30,APAC,28.6,0.0
2025-12-30,Latin America,23.5,0.0
2025-12-31,North America,8.5,8.2
2025-12-31,Europe,11.2,1.3
2025-12-31,APAC,25.0,6.2
2025-12-31,Latin America,27.6,4.2
2026-01-01,North America,18.7,2.8
2026-01-01,Europe,11.1,2.7
2026-01-01,APAC,27.3,2.8
2026-01-01,Latin America,24.0,8.2
2026-01-02,North America,11.5,7.9
2026-01-02,Europe,7.8,3.8
2026-01-02,APAC,22.0,7.8
2026-01-02,Latin America,22.8,0.5
2026-01-03,North America,16.8,5.4
2026-01-03,Europe,14.5,0.6
2026-01-03,APAC,29.2,3.0
2026-01-03,Latin America,28.0,2.0
2026-01-04,North America,15.1,0.2
2026-01-04,Europe,14.6,1.2
2026-01-04,APAC,30.8,6.8
2026-01-04,Latin America,26.0,1.0
2026-01-05,North America,14.3,11.9
2026-01-05,Europe,14.8,2.3
2026-01-05,APAC,23.5,3.4
2026-01-05,Latin America,19.9,0.0
2026-01-06,North America,16.0,0.0
2026-01-06,Europe,15.5,4.2
2026-01-06,APAC,27.6,0.0
