customer_id,region,segment,churn_probability,predicted_clv_12mo,top_churn_drivers
CUST-03269,APAC,Mid-Market,0.952,1404.43,satisfaction_score (+1.45); late_payments_last_year (+1.06); orders_last_year (+0.72)
CUST-03182,Europe,SMB,0.391,1428.05,support_tickets_last_year (+1.35); tenure_days (+0.65); avg_order_value (-0.58)
CUST-03331,North America,SMB,0.39,315.29,satisfaction_score (-0.76); contract_length_months (+0.74); tenure_days (+0.66)
CUST-02171,Latin America,SMB,0.389,510.12,tenure_days (+0.94); contract_length_months (+0.72); satisfaction_score (-0.48)
CUST-03865,Latin America,SMB,0.389,395.68,contract_length_months (+0.69); tenure_days (+0.64); satisfaction_score (-0.41)
CUST-01645,APAC,Mid-Market,0.388,1235.45,satisfaction_score (+1.63); tenure_days (-0.93); contract_length_months (+0.63)
CUST-01711,North America,SMB,0.388,1355.21,contract_length_months (+0.79); tenure_days (+0.60); satisfaction_score (-0.56)
CUST-00209,APAC,Mid-Market,0.388,308.84,satisfaction_score (+1.05); tenure_days (+0.50); contract_length_months (-0.31)
CUST-01407,North America,Mid-Market,0.387,563.24,tenure_days (+0.80); contract_length_months (-0.35); orders_last_year (+0.24)
CUST-03764,APAC,SMB,0.386,440.72,contract_length_months (+0.73); discount_pct (+0.34); tenure_days (-0.23)
CUST-01273,North America,SMB,0.386,1383.22,satisfaction_score (+1.42); contract_length_months (-0.56); avg_order_value (+0.20)
CUST-03624,Europe,SMB,0.386,1133.52,satisfaction_score (+1.32); contract_length_months (-0.33); tenure_days (+0.18)
CUST-02603,APAC,Mid-Market,0.386,1460.91,contract_length_months (+0.60); tenure_days (+0.53); satisfaction_score (-0.35)
CUST-00823,Latin America,SMB,0.385,439.2,satisfaction_score (+1.34); contract_length_months (-0.71); tenure_days (+0.66)
CUST-02286,APAC,Mid-Market,0.384,464.42,satisfaction_score (+1.27); tenure_days (-0.33); contract_length_months (-0.30)
CUST-01208,North America,SMB,0.383,313.65,satisfaction_score (+1.13); contract_length_months (-0.63); tenure_days (+0.40)
CUST-00276,Europe,SMB,0.383,1457.12,late_payments_last_year (+1.53); contract_length_months (-0.36); orders_last_year (-0.23)
CUST-01123,Europe,Enterprise,0.383,1249.4,satisfaction_score (+1.91); avg_order_value (+0.39); contract_length_months (-0.32)
CUST-03184,North America,SMB,0.383,1595.63,satisfaction_score (+1.60); contract_length_months (-0.70); discount_pct (+0.38)
CUST-01343,APAC,SMB,0.383,3195.44,late_payments_last_year (+1.06); avg_order_value (+0.44); satisfaction_score (-0.22)
CUST-01728,Europe,SMB,0.382,711.08,support_tickets_last_year (+0.89); discount_pct (-0.22); satisfaction_score (-0.19)
CUST-01320,Europe,SMB,0.382,1049.36,tenure_days (+0.97); contract_length_months (+0.72); satisfaction_score (-0.47)
CUST-02800,Latin America,SMB,0.381,2095.95,tenure_days (+0.83); discount_pct (+0.46); satisfaction_score (-0.43)
CUST-03659,APAC,SMB,0.379,822.64,contract_length_months (+0.58); orders_last_year (+0.43); satisfaction_score (-0.37)
CUST-01596,North America,SMB,0.379,1932.66,contract_length_months (+1.02); satisfaction_score (-0.41); tenure_days (-0.14)
CUST-02559,Latin America,SMB,0.379,1556.48,tenure_days (+0.76); contract_length_months (+0.71); satisfaction_score (-0.51)
CUST-00455,North America,Mid-Market,0.379,145.58,orders_last_year (+1.01); tenure_days (+0.57); contract_length_months (-0.37)
CUST-00750,Europe,SMB,0.378,1165.0,satisfaction_score (+1.70); contract_length_months (-0.63); tenure_days (-0.12)
CUST-03073,APAC,Enterprise,0.378,910.95,contract_length_months (+0.65); segment_Enterprise (-0.33); tenure_days (+0.31)
CUST-03999,Europe,SMB,0.377,1162.11,tenure_days (+0.66); contract_length_months (+0.65); satisfaction_score (-0.27)
CUST-03750,Latin America,Enterprise,0.377,2792.93,satisfaction_score (+1.65); segment_Enterprise (-0.40); contract_length_months (-0.29)
CUST-01052,Europe,SMB,0.377,814.14,satisfaction_score (-0.91); support_tickets_last_year (+0.88); contract_length_months (+0.57)
CUST-02816,APAC,Mid-Market,0.377,398.28,tenure_days (+0.88); contract_length_months (-0.53); avg_order_value (+0.33)
CUST-01715,North America,Mid-Market,0.376,898.73,satisfaction_score (+1.45); contract_length_months (-0.72); tenure_days (+0.41)
CUST-03399,Latin America,SMB,0.376,1203.26,satisfaction_score (+1.55); contract_length_months (-0.34); avg_order_value (-0.32)
CUST-01132,APAC,SMB,0.375,379.03,satisfaction_score (-0.64); contract_length_months (+0.53); tenure_days (+0.52)
CUST-02887,Latin America,SMB,0.375,313.97,late_payments_last_year (+0.90); tenure_days (+0.69); avg_order_value (+0.55)
CUST-02030,Latin America,SMB,0.374,839.31,satisfaction_score (+1.89); contract_length_months (-0.29); discount_pct (-0.29)
CUST-01346,Latin America,SMB,0.374,334.93,tenure_days (+0.75); contract_length_months (+0.63); satisfaction_score (-0.42)
CUST-03169,North America,Mid-Market,0.374,1138.05,satisfaction_score (+1.28); contract_length_months (-0.48); discount_pct (+0.16)
CUST-03101,North America,SMB,0.373,617.78,contract_length_months (+0.65); satisfaction_score (-0.31); avg_order_value (+0.27)
CUST-03602,North America,SMB,0.373,356.65,satisfaction_score (+1.12); discount_pct (-0.80); late_payments_last_year (+0.61)
CUST-02467,North America,SMB,0.373,1892.79,satisfaction_score (+1.45); contract_length_months (-0.25); discount_pct (-0.25)
CUST-03901,APAC,Enterprise,0.373,993.94,late_payments_last_year (+1.26); segment_Enterprise (-0.49); satisfaction_score (-0.43)
CUST-01157,APAC,Mid-Market,0.372,985.05,contract_length_months (+0.66); satisfaction_score (-0.25); tenure_days (+0.13)
CUST-03973,North America,Mid-Market,0.372,1288.84,satisfaction_score (+1.83); contract_length_months (-0.34); tenure_days (-0.25)
CUST-01314,Europe,Mid-Market,0.372,277.65,satisfaction_score (+1.12); contract_length_months (-0.29); late_payments_last_year (-0.14)
CUST-00747,North America,SMB,0.372,64.87,satisfaction_score (+1.18); contract_length_months (+0.57); tenure_days (-0.53)
CUST-02916,APAC,SMB,0.372,1551.04,contract_length_months (+0.84); satisfaction_score (-0.44); tenure_days (+0.28)
CUST-01378,APAC,SMB,0.372,646.83,satisfaction_score (+1.22); tenure_days (+0.57); contract_length_months (-0.37)
CUST-03471,Europe,SMB,0.372,859.87,satisfaction_score (+1.16); contract_length_months (-0.79); support_tickets_last_year (+0.73)
CUST-00565,APAC,Mid-Market,0.372,315.77,support_tickets_last_year (+1.10); discount_pct (-0.60); satisfaction_score (-0.37)
CUST-01379,North America,Mid-Market,0.372,1041.19,satisfaction_score (+1.49); contract_length_months (-0.33); tenure_days (-0.21)
CUST-00580,Europe,SMB,0.371,1199.69,tenure_days (+0.82); contract_length_months (+0.71); satisfaction_score (-0.47)
CUST-01002,APAC,SMB,0.371,1935.07,contract_length_months (+0.66); tenure_days (+0.51); satisfaction_score (-0.34)
CUST-01590,Latin America,SMB,0.37,523.29,satisfaction_score (+1.89); tenure_days (-0.60); contract_length_months (-0.18)
CUST-00062,North America,Mid-Market,0.369,431.22,late_payments_last_year (+1.25); satisfaction_score (-0.70); tenure_days (+0.68)
CUST-02496,North America,SMB,0.368,385.02,late_payments_last_year (+1.01); contract_length_months (+0.60); tenure_days (-0.49)
CUST-02940,Latin America,Mid-Market,0.368,329.41,satisfaction_score (+1.70); contract_length_months (-0.50); tenure_days (-0.35)
CUST-01437,Europe,Mid-Market,0.367,175.8,satisfaction_score (-0.65); orders_last_year (+0.63); contract_length_months (+0.51)
CUST-03828,APAC,SMB,0.367,1596.77,late_payments_last_year (+0.98); contract_length_months (+0.61); tenure_days (-0.43)
CUST-01029,North America,Mid-Market,0.367,409.1,satisfaction_score (+0.99); contract_length_months (+0.68); tenure_days (-0.41)
CUST-01636,Latin America,SMB,0.367,1060.58,contract_length_months (+0.69); satisfaction_score (-0.68); tenure_days (+0.65)
CUST-03551,APAC,SMB,0.367,721.13,satisfaction_score (-0.78); tenure_days (+0.74); contract_length_months (+0.74)
CUST-02357,North America,SMB,0.366,1066.8,contract_length_months (+0.72); satisfaction_score (-0.48); avg_order_value (+0.27)
CUST-01599,Europe,Mid-Market,0.365,499.3,contract_length_months (+0.67); satisfaction_score (-0.28); tenure_days (+0.11)
CUST-03061,North America,SMB,0.365,356.07,satisfaction_score (+1.27); avg_order_value (-0.39); contract_length_months (-0.39)
CUST-03818,Europe,Mid-Market,0.364,829.45,contract_length_months (+0.65); discount_pct (+0.52); satisfaction_score (-0.39)
CUST-01517,Europe,Enterprise,0.364,750.26,support_tickets_last_year (+1.21); contract_length_months (+0.66); tenure_days (-0.45)
CUST-01992,Europe,SMB,0.364,872.1,contract_length_months (+0.65); satisfaction_score (-0.47); discount_pct (+0.22)
CUST-02235,North America,SMB,0.363,494.54,contract_length_months (+0.74); tenure_days (-0.49); satisfaction_score (+0.24)
CUST-02532,Europe,SMB,0.363,770.36,satisfaction_score (+1.75); contract_length_months (-0.54); tenure_days (-0.22)
CUST-01023,Europe,SMB,0.363,784.26,contract_length_months (+0.63); tenure_days (+0.51); satisfaction_score (-0.33)
CUST-00297,Latin America,SMB,0.363,673.03,satisfaction_score (+1.94); contract_length_months (-0.47); avg_order_value (-0.20)
CUST-00583,APAC,SMB,0.362,1193.61,contract_length_months (+0.84); satisfaction_score (-0.58); tenure_days (+0.13)
CUST-02848,Latin America,SMB,0.362,662.52,tenure_days (+1.07); contract_length_months (-0.27); segment_SMB (+0.12)
CUST-00009,Europe,Mid-Market,0.36,1779.16,support_tickets_last_year (+1.15); tenure_days (-1.07); late_payments_last_year (+0.99)
CUST-00371,North America,Mid-Market,0.36,2062.98,contract_length_months (+0.75); tenure_days (+0.64); satisfaction_score (-0.54)
CUST-02407,Europe,SMB,0.36,617.57,contract_length_months (+0.83); satisfaction_score (-0.29); tenure_days (-0.23)
CUST-01700,APAC,SMB,0.36,358.31,late_payments_last_year (+1.04); avg_order_value (+0.54); satisfaction_score (-0.39)
CUST-00041,Latin America,SMB,0.36,1787.7,contract_length_months (+0.62); tenure_days (+0.59); satisfaction_score (-0.37)
CUST-02725,Latin America,Mid-Market,0.36,2070.28,contract_length_months (+0.73); tenure_days (+0.71); satisfaction_score (-0.41)
CUST-03346,North America,SMB,0.36,495.6,contract_length_months (+0.69); tenure_days (-0.28); discount_pct (+0.26)
CUST-02028,Latin America,SMB,0.359,299.26,tenure_days (+0.90); contract_length_months (+0.62); satisfaction_score (-0.32)
CUST-00382,Latin America,SMB,0.359,124.37,tenure_days (+0.77); contract_length_months (+0.57); satisfaction_score (-0.37)
CUST-01674,APAC,SMB,0.359,363.49,late_payments_last_year (+1.21); contract_length_months (-0.34); avg_order_value (-0.26)
CUST-00693,Latin America,SMB,0.358,784.77,satisfaction_score (+1.38); tenure_days (+0.52); contract_length_months (-0.37)
CUST-03571,Europe,Mid-Market,0.358,440.84,satisfaction_score (+1.58); contract_length_months (-0.58); avg_order_value (+0.17)
CUST-00471,Latin America,SMB,0.358,371.92,contract_length_months (+0.82); satisfaction_score (-0.42); discount_pct (+0.30)
CUST-03172,Europe,SMB,0.358,1599.56,satisfaction_score (+1.36); contract_length_months (-0.65); tenure_days (+0.30)
CUST-02016,APAC,Mid-Market,0.358,242.63,tenure_days (+0.74); contract_length_months (+0.64); satisfaction_score (-0.30)
CUST-00114,North America,Mid-Market,0.357,2391.22,satisfaction_score (+1.55); tenure_days (-1.54); contract_length_months (+0.67)
CUST-02476,Latin America,SMB,0.357,1117.38,satisfaction_score (+1.74); contract_length_months (-0.39); tenure_days (-0.26)
CUST-02818,APAC,Mid-Market,0.357,1239.53,contract_length_months (+0.65); satisfaction_score (-0.33); discount_pct (+0.22)
CUST-02315,Latin America,SMB,0.357,489.07,late_payments_last_year (+0.86); contract_length_months (+0.67); tenure_days (-0.53)
CUST-00351,North America,SMB,0.357,1263.66,contract_length_months (+0.77); satisfaction_score (-0.49); discount_pct (+0.30)
CUST-00031,North America,SMB,0.357,1426.67,satisfaction_score (-0.76); contract_length_months (+0.65); discount_pct (+0.44)
CUST-00934,Latin America,Mid-Market,0.356,1295.09,satisfaction_score (+1.67); contract_length_months (-0.56); avg_order_value (+0.27)
CUST-01223,Europe,SMB,0.356,2640.78,contract_length_months (+0.75); tenure_days (+0.66); satisfaction_score (-0.51)
CUST-00996,Europe,SMB,0.356,151.48,contract_length_months (+0.59); tenure_days (-0.47); avg_order_value (+0.26)
CUST-00761,Europe,Mid-Market,0.355,948.64,satisfaction_score (+1.71); tenure_days (-0.57); contract_length_months (-0.50)
CUST-02919,Latin America,SMB,0.355,1516.49,contract_length_months (+0.64); satisfaction_score (-0.58); tenure_days (+0.54)
CUST-02955,Latin America,Mid-Market,0.355,779.9,late_payments_last_year (+0.98); tenure_days (+0.69); satisfaction_score (-0.49)
CUST-03888,North America,SMB,0.354,1204.76,satisfaction_score (+1.43); contract_length_months (-0.72); tenure_days (+0.51)
CUST-03789,Europe,Enterprise,0.354,1151.61,satisfaction_score (+1.62); contract_length_months (-0.54); segment_Enterprise (-0.21)
CUST-01046,North America,SMB,0.351,403.96,satisfaction_score (+1.17); contract_length_months (-0.34); tenure_days (+0.27)
CUST-02203,APAC,SMB,0.351,399.86,satisfaction_score (+0.88); contract_length_months (-0.69); tenure_days (+0.62)
CUST-02182,APAC,Enterprise,0.351,1057.2,satisfaction_score (+2.01); contract_length_months (-0.32); discount_pct (-0.31)
CUST-02507,APAC,SMB,0.35,1061.03,contract_length_months (+0.66); satisfaction_score (-0.31); discount_pct (+0.20)
CUST-02247,Latin America,SMB,0.35,1564.54,tenure_days (+0.65); discount_pct (+0.56); satisfaction_score (-0.36)
CUST-03185,North America,SMB,0.349,1535.05,satisfaction_score (+1.99); contract_length_months (-0.53); tenure_days (-0.38)
CUST-00997,APAC,Mid-Market,0.349,593.48,satisfaction_score (-0.78); contract_length_months (+0.59); tenure_days (+0.43)
CUST-02174,Latin America,SMB,0.349,2644.5,satisfaction_score (+1.01); late_payments_last_year (+0.72); contract_length_months (-0.62)
CUST-03188,North America,Mid-Market,0.349,537.9,tenure_days (+0.93); contract_length_months (+0.73); satisfaction_score (-0.45)
CUST-02497,Latin America,Mid-Market,0.349,1653.8,contract_length_months (+0.62); avg_order_value (+0.32); satisfaction_score (-0.26)
CUST-02851,North America,Mid-Market,0.348,1145.0,contract_length_months (+0.75); tenure_days (-0.56); discount_pct (+0.38)
CUST-02668,APAC,SMB,0.348,995.32,satisfaction_score (+1.43); tenure_days (-0.78); late_payments_last_year (+0.77)
CUST-03730,North America,SMB,0.348,655.88,satisfaction_score (-0.99); tenure_days (+0.75); contract_length_months (+0.66)
CUST-00803,APAC,Mid-Market,0.347,503.53,contract_length_months (+0.67); satisfaction_score (-0.42); avg_order_value (+0.16)
CUST-03578,Europe,SMB,0.347,1027.18,contract_length_months (+0.88); tenure_days (-0.47); satisfaction_score (-0.46)
CUST-02579,North America,SMB,0.346,189.59,support_tickets_last_year (+1.38); contract_length_months (-0.66); satisfaction_score (-0.23)
CUST-00517,North America,SMB,0.346,1923.82,contract_length_months (+0.72); tenure_days (+0.71); satisfaction_score (-0.64)
CUST-03647,APAC,SMB,0.346,603.4,satisfaction_score (+1.04); tenure_days (-0.88); contract_length_months (+0.60)
CUST-02761,APAC,Mid-Market,0.346,1161.63,satisfaction_score (+0.87); tenure_days (+0.59); contract_length_months (-0.45)
CUST-00888,APAC,SMB,0.346,762.18,satisfaction_score (+1.51); tenure_days (-0.80); contract_length_months (+0.61)
CUST-03519,North America,SMB,0.346,852.54,contract_length_months (+0.66); satisfaction_score (-0.42); tenure_days (+0.42)
CUST-03048,Latin America,SMB,0.345,564.19,satisfaction_score (+0.40); orders_last_year (+0.37); tenure_days (+0.32)
CUST-01388,APAC,Mid-Market,0.345,2897.19,satisfaction_score (-0.83); contract_length_months (+0.64); tenure_days (+0.55)
CUST-02522,Latin America,SMB,0.345,1324.63,support_tickets_last_year (+1.85); satisfaction_score (-0.42); contract_length_months (-0.40)
CUST-00886,North America,SMB,0.345,809.35,contract_length_months (+0.85); satisfaction_score (-0.47); avg_order_value (-0.17)
CUST-02573,APAC,SMB,0.345,288.27,contract_length_months (+0.72); satisfaction_score (-0.46); discount_pct (+0.36)
CUST-00819,APAC,SMB,0.345,3406.64,support_tickets_last_year (+1.60); satisfaction_score (-0.65); contract_length_months (-0.27)
CUST-03614,APAC,Mid-Market,0.344,105.39,support_tickets_last_year (+1.10); contract_length_months (+0.87); satisfaction_score (-0.69)
CUST-00244,APAC,Mid-Market,0.344,346.33,satisfaction_score (+1.56); contract_length_months (-0.58); avg_order_value (+0.44)
CUST-00828,APAC,SMB,0.343,418.68,tenure_days (+0.76); satisfaction_score (-0.46); avg_order_value (+0.37)
CUST-03929,Latin America,SMB,0.343,217.21,orders_last_year (+1.78); satisfaction_score (-0.49); contract_length_months (-0.43)
CUST-03112,APAC,SMB,0.343,1642.17,satisfaction_score (-0.69); contract_length_months (+0.64); tenure_days (+0.55)
CUST-02363,North America,Mid-Market,0.342,659.85,contract_length_months (+0.82); discount_pct (+0.50); satisfaction_score (-0.42)
CUST-01539,APAC,Mid-Market,0.342,201.84,orders_last_year (+1.01); tenure_days (+0.48); contract_length_months (-0.32)
CUST-01427,Latin America,SMB,0.342,1718.9,satisfaction_score (+1.65); contract_length_months (-0.32); avg_order_value (-0.29)
CUST-00014,North America,SMB,0.341,182.09,late_payments_last_year (+1.34); contract_length_months (-0.47); satisfaction_score (-0.35)
CUST-00279,Europe,Mid-Market,0.341,467.15,tenure_days (+0.83); contract_length_months (+0.68); discount_pct (-0.35)
CUST-00634,APAC,SMB,0.34,850.03,contract_length_months (+0.89); satisfaction_score (-0.78); tenure_days (+0.77)
CUST-02370,APAC,SMB,0.34,724.65,satisfaction_score (-0.88); tenure_days (+0.84); contract_length_months (+0.74)
CUST-01465,North America,Mid-Market,0.339,261.77,satisfaction_score (+1.31); tenure_days (+0.45); contract_length_months (-0.32)
CUST-02264,APAC,Enterprise,0.339,592.42,satisfaction_score (+1.03); contract_length_months (+0.53); segment_Enterprise (-0.50)
